"X,N,24,15","Y,N,24,15","id,C,254","url,C,254","longitude,N,24,15","latitude,N,24,15","found,C,254","revised,C,254","host-id,C,254","room_type,C,254","bedrooms,N,10,0","capacity,N,10,0","reviews,N,10,0","min_nights,N,10,0","price,N,10,0","FEATURE,N,10,0","BARRIO,C,254","SECCIONES,C,254","URL1,C,254","URL2,C,254","URL3,C,254","URLPDF1,C,254","URLPDF2,C,254","GEOM_AREA,N,24,15","GEOM_PERI,N,24,15","BEGINLIFE,C,254",distance,price_per_place,distance_normalized
-1.6429248395,42.8190901865,airbnb19158847,https://www.airbnb.es/rooms/19158847,-1.6429248395,42.8190901865,2017-08-14 02:35:21.550000,2017-09-27 21:52:56.369000,airbnb80317805,entire_home,2,5,7,2,72,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0021697958,14.4,0.0407829816
-1.64268203,42.8187082282,airbnb20200192,https://www.airbnb.es/rooms/20200192,-1.64268203,42.8187082282,2017-08-14 02:35:17.504000,2017-09-27 21:52:59.880000,airbnb143865222,private_room,1,2,15,1,25,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0017903645,12.5,0.0336512795
-1.6425953697,42.8191399825,airbnb13196259,https://www.airbnb.es/rooms/13196259,-1.6425953697,42.8191399825,2017-08-14 02:36:00.870000,2017-09-27 21:53:03.198000,airbnb73136396,shared_room,1,16,8,1,126,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0022280965,7.875,0.0418787882
-1.6422979916,42.8188110771,airbnb20867373,https://www.airbnb.es/rooms/20867373,-1.6422979916,42.8188110771,2017-09-14 16:37:39.682000,2017-09-27 21:53:06.383000,airbnb143865222,private_room,1,1,1,1,25,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0019583271,25,0.0368082654
-1.642304312,42.8186713778,airbnb4593712,https://www.airbnb.es/rooms/4593712,-1.642304312,42.8186713778,2017-08-14 02:35:21.550000,2017-09-27 21:53:10.647000,airbnb21169334,entire_home,1,4,149,1,51,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0018222268,12.75,0.0342501542
-1.6421448851,42.8183185886,airbnb11691888,https://www.airbnb.es/rooms/11691888,-1.6421448851,42.8183185886,2017-08-14 02:35:39.063000,2017-09-27 21:53:14.011000,airbnb12329635,shared_room,1,6,0,1,70,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0015493711,11.6666666667,0.029121622
-1.6426440508,42.8185307417,airbnb13457846,https://www.airbnb.es/rooms/13457846,-1.6426440508,42.8185307417,2017-08-14 02:36:09.468000,2017-09-27 21:53:16.995000,airbnb73136396,shared_room,1,8,1,1,170,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0016170876,21.25,0.030394405
-1.642389689,42.81832162,airbnb13555827,https://www.airbnb.es/rooms/13555827,-1.642389689,42.81832162,2017-08-14 02:35:52.258000,2017-09-27 21:53:21.362000,airbnb73136396,entire_home,2,6,2,3,122,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0014626801,20.3333333333,0.0274921972
-1.6423831369,42.8182710652,airbnb13583431,https://www.airbnb.es/rooms/13583431,-1.6423831369,42.8182710652,2017-08-14 02:36:09.468000,2017-09-27 21:53:25.075000,airbnb73136396,entire_home,0,12,3,2,109,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0014164152,9.0833333333,0.0266226128
-1.6424027303,42.8179441347,airbnb19421139,https://www.airbnb.es/rooms/19421139,-1.6424027303,42.8179441347,2017-08-14 02:35:21.550000,2017-09-27 21:53:28.350000,airbnb51430329,entire_home,2,6,18,1,69,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0011022852,11.5,0.0207182988
-1.6423214472,42.8182080928,airbnb6780868,https://www.airbnb.es/rooms/6780868,-1.6423214472,42.8182080928,2017-08-14 02:36:05.163000,2017-09-27 21:53:31.544000,airbnb35497720,entire_home,3,6,2,3,200,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0013776308,33.3333333333,0.0258936304
-1.6420475761,42.8181675775,airbnb3805560,https://www.airbnb.es/rooms/3805560,-1.6420475761,42.8181675775,2017-08-14 02:36:14.076000,2017-09-27 21:53:35.214000,airbnb19553826,private_room,1,2,2,1,25,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0014636653,12.5,0.0275107153
-1.641870946,42.8180114384,airbnb1236169,https://www.airbnb.es/rooms/1236169,-1.641870946,42.8180114384,2017-08-14 02:35:56.577000,2017-09-27 21:53:38.526000,airbnb6739547,shared_room,1,16,32,1,150,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0014426972,9.375,0.0271166032
-1.6415190945,42.8180805799,airbnb5191899,https://www.airbnb.es/rooms/5191899,-1.6415190945,42.8180805799,2017-08-14 02:35:43.051000,2017-09-27 21:53:41.899000,airbnb17111817,entire_home,10,16,10,1,50,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0017397826,3.125,0.0327005528
-1.6419640844,42.8188261966,airbnb17668031,https://www.airbnb.es/rooms/17668031,-1.6419640844,42.8188261966,2017-08-14 02:35:21.550000,2017-09-27 21:53:45.482000,airbnb120230269,entire_home,2,4,25,2,79,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0020859214,19.75,0.0392064972
-1.6419435181,42.8188026216,airbnb16410514,https://www.airbnb.es/rooms/16410514,-1.6419435181,42.8188026216,2017-08-14 02:36:05.163000,2017-09-27 21:53:50.666000,airbnb6739547,shared_room,1,9,2,1,150,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0020730248,16.6666666667,0.0389640968
-1.6419875332,42.8189855987,airbnb18902213,https://www.airbnb.es/rooms/18902213,-1.6419875332,42.8189855987,2017-08-14 02:35:47.468000,2017-09-27 21:53:53.857000,airbnb131726902,entire_home,4,7,0,2,100,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0022234484,14.2857142857,0.0417914241
-1.6419813536,42.8189863749,airbnb19378596,https://www.airbnb.es/rooms/19378596,-1.6419813536,42.8189863749,2017-08-14 02:36:14.076000,2017-09-27 21:53:56.707000,airbnb135831635,entire_home,1,1,0,1,250,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.002226483,250,0.0418484605
-1.6414884803,42.8190331539,airbnb20314544,https://www.airbnb.es/rooms/20314544,-1.6414884803,42.8190331539,2017-08-14 02:35:30.458000,2017-09-27 21:54:00.021000,airbnb143865222,private_room,1,2,15,1,24,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.002493995,12,0.0468765561
-1.6415384951,42.8188296975,airbnb19651109,https://www.airbnb.es/rooms/19651109,-1.6415384951,42.8188296975,2017-08-14 02:36:00.870000,2017-09-27 21:54:03.535000,airbnb132926658,entire_home,1,8,3,1,40,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0022961463,5,0.0431578371
-1.6414485408,42.8187244722,airbnb13869554,https://www.airbnb.es/rooms/13869554,-1.6414485408,42.8187244722,2017-08-14 02:35:47.468000,2017-09-27 21:54:06.855000,airbnb82020414,private_room,1,2,4,1,45,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0022628233,22.5,0.0425315061
-1.6414275796,42.8188602845,airbnb6583805,https://www.airbnb.es/rooms/6583805,-1.6414275796,42.8188602845,2017-08-14 02:35:47.468000,2017-09-27 21:54:10.799000,airbnb34300567,private_room,1,2,4,1,30,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0023845288,15,0.0448190543
-1.6411352967,42.8183371396,airbnb19448478,https://www.airbnb.es/rooms/19448478,-1.6411352967,42.8183371396,2017-08-14 02:35:25.539000,2017-09-27 21:54:14.505000,airbnb136367130,entire_home,2,4,8,2,75,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0021979293,18.75,0.0413117721
-1.6412023034,42.8184623758,airbnb12227981,https://www.airbnb.es/rooms/12227981,-1.6412023034,42.8184623758,2017-08-14 02:36:09.468000,2017-09-27 21:54:17.691000,airbnb65786664,entire_home,2,4,0,2,120,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0022315399,30,0.0419435106
-1.6414115712,42.8184589182,airbnb1687925,https://www.airbnb.es/rooms/1687925,-1.6414115712,42.8184589182,2017-08-14 02:35:25.539000,2017-09-27 21:54:22.510000,airbnb8921127,entire_home,2,3,204,1,60,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0020824848,20,0.0391419051
-1.6413253611,42.8180877548,airbnb5780805,https://www.airbnb.es/rooms/5780805,-1.6413253611,42.8180877548,2017-08-14 02:35:25.539000,2017-09-27 21:54:25.999000,airbnb16367715,entire_home,1,4,76,1,70,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0018932208,17.5,0.0355845423
-1.6412181567,42.81800371,airbnb18124729,https://www.airbnb.es/rooms/18124729,-1.6412181567,42.81800371,2017-08-14 02:35:34.761000,2017-09-27 21:54:30.002000,airbnb16426109,entire_home,2,4,7,2,50,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0019305642,12.5,0.0362864398
-1.6399560182,42.8182295649,airbnb13302451,https://www.airbnb.es/rooms/13302451,-1.6399560182,42.8182295649,2017-08-14 02:35:21.550000,2017-09-27 21:54:33.407000,airbnb75137804,private_room,1,2,45,1,30,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0031460215,15,0.0591318944
-1.6400681927,42.8180437474,airbnb6954778,https://www.airbnb.es/rooms/6954778,-1.6400681927,42.8180437474,2017-08-14 02:36:09.468000,2017-09-27 21:54:36.577000,airbnb17328600,entire_home,1,4,1,2,250,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0029693341,62.5,0.0558109203
-1.6406223852,42.8187517563,airbnb565327,https://www.airbnb.es/rooms/565327,-1.6406223852,42.8187517563,2017-08-14 02:36:00.870000,2017-09-27 21:54:39.835000,airbnb2779970,private_room,1,2,6,2,89,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0028573709,44.5,0.0537064857
-1.6398428334,42.8192441496,airbnb19337459,https://www.airbnb.es/rooms/19337459,-1.6398428334,42.8192441496,2017-08-14 02:36:00.870000,2017-09-27 21:54:42.851000,airbnb135473071,entire_home,4,6,1,2,420,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0037734169,70,0.0709242744
-1.6410695954,42.8196022005,airbnb21116944,https://www.airbnb.es/rooms/21116944,-1.6410695954,42.8196022005,2017-09-27 20:44:21.053000,2017-09-27 21:54:45.868000,airbnb51430329,entire_home,1,4,0,1,69,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0031991507,17.25,0.0601304989
-1.6410018201,42.8192809699,airbnb21003473,https://www.airbnb.es/rooms/21003473,-1.6410018201,42.8192809699,2017-09-27 20:44:33.187000,2017-09-27 21:54:49.122000,airbnb143865222,private_room,1,2,1,1,24,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0029762506,12,0.0559409204
-1.6411453448,42.8192190042,airbnb17694212,https://www.airbnb.es/rooms/17694212,-1.6411453448,42.8192190042,2017-08-14 02:35:30.458000,2017-09-27 21:54:53.088000,airbnb51430329,entire_home,2,6,43,1,68,60100017,Casco Viejo/Alde Zaharra,D 1 Casco Viejo (1-13 la 2 no existe): 1 a 13,http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,567852.63,3400.23,23/11/2015,0.0028405944,11.3333333333,0.0533911572
